framecount,timestamp,speed,angle,dir
69,20240820_161627347309,59,0,69.png
70,20240820_161627380610,59,0,70.png
71,20240820_161627414681,59,79,71.png
72,20240820_161627448324,59,99,72.png
73,20240820_161627481499,59,99,73.png
74,20240820_161627517185,59,99,74.png
75,20240820_161627551418,59,99,75.png
76,20240820_161627584683,59,99,76.png
77,20240820_161627618182,59,99,77.png
78,20240820_161627653717,59,99,78.png
79,20240820_161627698472,59,99,79.png
80,20240820_161627732241,59,99,80.png
81,20240820_161627766158,59,99,81.png
82,20240820_161627799868,59,99,82.png
83,20240820_161627833668,59,99,83.png
84,20240820_161627866741,59,82,84.png
85,20240820_161627900362,59,50,85.png
86,20240820_161627933942,59,38,86.png
87,20240820_161627967777,59,34,87.png
88,20240820_161628001181,59,35,88.png
89,20240820_161628042340,59,39,89.png
90,20240820_161628068774,59,42,90.png
91,20240820_161628102209,59,42,91.png
92,20240820_161628135625,59,42,92.png
93,20240820_161628170824,59,41,93.png
94,20240820_161628204992,59,41,94.png
95,20240820_161628238092,59,41,95.png
96,20240820_161628271779,59,41,96.png
97,20240820_161628305168,59,59,97.png
98,20240820_161628338516,59,90,98.png
99,20240820_161628372217,59,97,99.png
100,20240820_161628405749,59,98,100.png
101,20240820_161628439631,59,96,101.png
102,20240820_161628472731,59,95,102.png
103,20240820_161628506506,59,90,103.png
104,20240820_161628540777,59,90,104.png
105,20240820_161628573856,59,90,105.png
106,20240820_161628612804,59,90,106.png
107,20240820_161628646272,59,90,107.png
108,20240820_161628680012,59,90,108.png
109,20240820_161628714011,59,89,109.png
110,20240820_161628749513,59,80,110.png
111,20240820_161628782805,59,19,111.png
112,20240820_161628816700,59,0,112.png
113,20240820_161628850320,59,0,113.png
114,20240820_161628883107,59,0,114.png
115,20240820_161628916578,59,0,115.png
116,20240820_161628949996,59,0,116.png
117,20240820_161628984123,59,0,117.png
118,20240820_161629017417,59,0,118.png
119,20240820_161629051467,59,0,119.png
120,20240820_161629084514,59,0,120.png
121,20240820_161629118293,59,0,121.png
122,20240820_161629151916,59,0,122.png
123,20240820_161629185697,59,0,123.png
124,20240820_161629219548,59,0,124.png
125,20240820_161629253528,59,0,125.png
126,20240820_161629286584,59,0,126.png
127,20240820_161629320753,59,0,127.png
128,20240820_161629354239,59,0,128.png
129,20240820_161629387457,59,0,129.png
130,20240820_161629420964,59,0,130.png
131,20240820_161629454879,59,0,131.png
132,20240820_161629488763,59,0,132.png
133,20240820_161629525665,59,3,133.png
134,20240820_161629558709,59,30,134.png
135,20240820_161629592355,59,44,135.png
136,20240820_161629626197,59,78,136.png
137,20240820_161629659514,59,78,137.png
138,20240820_161629693103,59,79,138.png
139,20240820_161629726732,59,89,139.png
140,20240820_161629760675,59,99,140.png
141,20240820_161629793867,59,99,141.png
142,20240820_161629827551,59,99,142.png
143,20240820_161629861036,59,99,143.png
144,20240820_161629895196,59,99,144.png
145,20240820_161629928546,59,99,145.png
146,20240820_161629962611,59,99,146.png
147,20240820_161629996263,59,91,147.png
148,20240820_161630031005,59,59,148.png
149,20240820_161630064336,59,0,149.png
150,20240820_161630096869,59,0,150.png
151,20240820_161630139083,59,0,151.png
152,20240820_161630171424,59,0,152.png
153,20240820_161630237348,59,0,153.png
154,20240820_161630270983,59,57,154.png
155,20240820_161630304745,59,88,155.png
156,20240820_161630338062,59,89,156.png
157,20240820_161630371909,59,90,157.png
158,20240820_161630406075,59,90,158.png
159,20240820_161630439962,59,94,159.png
160,20240820_161630473571,59,98,160.png
161,20240820_161630507019,59,99,161.png
162,20240820_161630540633,59,99,162.png
163,20240820_161630573769,59,99,163.png
164,20240820_161630607025,59,99,164.png
165,20240820_161630640569,59,99,165.png
166,20240820_161630674199,59,99,166.png
167,20240820_161630707824,59,99,167.png
168,20240820_161630741723,59,99,168.png
169,20240820_161630775620,59,99,169.png
170,20240820_161630809169,59,63,170.png
171,20240820_161630843011,59,35,171.png
172,20240820_161630876197,59,16,172.png
173,20240820_161630912112,59,10,173.png
174,20240820_161630945320,59,6,174.png
175,20240820_161630978573,59,0,175.png
176,20240820_161631012111,59,0,176.png
177,20240820_161631046607,59,0,177.png
178,20240820_161631080007,59,0,178.png
179,20240820_161631113609,59,0,179.png
180,20240820_161631147073,59,0,180.png
181,20240820_161631180686,59,0,181.png
182,20240820_161631214041,59,0,182.png
183,20240820_161631247665,59,0,183.png
184,20240820_161631281401,59,0,184.png
185,20240820_161631314862,59,0,185.png
186,20240820_161631348455,59,6,186.png
187,20240820_161631382038,59,19,187.png
188,20240820_161631416012,59,23,188.png
189,20240820_161631487636,59,27,189.png
190,20240820_161631520786,59,27,190.png
191,20240820_161631555084,59,27,191.png
192,20240820_161631589622,59,27,192.png
193,20240820_161631623242,59,27,193.png
194,20240820_161631656481,59,27,194.png
195,20240820_161631690244,59,34,195.png
196,20240820_161631723604,59,39,196.png
197,20240820_161631757606,59,37,197.png
198,20240820_161631791476,59,34,198.png
199,20240820_161631825467,59,32,199.png
200,20240820_161631859104,59,30,200.png
201,20240820_161631893051,59,29,201.png
202,20240820_161631929518,59,28,202.png
203,20240820_161631962415,59,27,203.png
204,20240820_161631995749,59,28,204.png
205,20240820_161632030982,59,31,205.png
206,20240820_161632066174,59,32,206.png
207,20240820_161632099992,59,32,207.png
208,20240820_161632133288,59,30,208.png
209,20240820_161632166998,59,27,209.png
210,20240820_161632200547,59,27,210.png
211,20240820_161632234472,59,28,211.png
212,20240820_161632267590,59,28,212.png
213,20240820_161632301392,59,30,213.png
214,20240820_161632334843,59,31,214.png
215,20240820_161632368721,59,31,215.png
216,20240820_161632402357,59,31,216.png
217,20240820_161632436079,59,30,217.png
218,20240820_161632469626,59,28,218.png
219,20240820_161632503209,59,24,219.png
220,20240820_161632536468,59,23,220.png
221,20240820_161632570686,59,23,221.png
222,20240820_161632603813,59,23,222.png
223,20240820_161632639081,59,23,223.png
224,20240820_161632672354,59,23,224.png
225,20240820_161632705972,59,7,225.png
226,20240820_161632739737,59,0,226.png
227,20240820_161632773344,59,0,227.png
228,20240820_161632807232,59,0,228.png
229,20240820_161632841085,59,0,229.png
230,20240820_161632874506,59,0,230.png
231,20240820_161632908320,59,0,231.png
232,20240820_161632941873,59,0,232.png
233,20240820_161632975468,59,0,233.png
234,20240820_161633008960,59,0,234.png
235,20240820_161633042659,59,0,235.png
236,20240820_161633076731,59,0,236.png
237,20240820_161633110212,59,0,237.png
238,20240820_161633144070,59,1,238.png
239,20240820_161633177462,59,2,239.png
240,20240820_161633211412,59,5,240.png
241,20240820_161633244951,59,5,241.png
242,20240820_161633280140,59,5,242.png
243,20240820_161633313401,59,5,243.png
244,20240820_161633347077,59,5,244.png
245,20240820_161633380404,59,5,245.png
246,20240820_161633413944,59,5,246.png
247,20240820_161633447514,59,5,247.png
248,20240820_161633480944,59,5,248.png
249,20240820_161633514149,59,6,249.png
250,20240820_161633547655,59,6,250.png
251,20240820_161633581178,59,9,251.png
252,20240820_161633614710,59,12,252.png
253,20240820_161633648713,59,12,253.png
254,20240820_161633681954,59,16,254.png
255,20240820_161633715443,59,23,255.png
256,20240820_161633749287,59,25,256.png
257,20240820_161633782468,59,26,257.png
258,20240820_161633816039,59,25,258.png
259,20240820_161633849707,59,25,259.png
260,20240820_161633883873,59,26,260.png
261,20240820_161633919931,59,27,261.png
262,20240820_161633955349,59,26,262.png
263,20240820_161633997381,59,26,263.png
264,20240820_161634031116,59,26,264.png
265,20240820_161634064614,59,26,265.png
266,20240820_161634098269,59,25,266.png
267,20240820_161634132495,59,23,267.png
268,20240820_161634165849,59,20,268.png
269,20240820_161634199171,59,19,269.png
270,20240820_161634232812,59,18,270.png
271,20240820_161634266511,59,18,271.png
272,20240820_161634300053,59,19,272.png
273,20240820_161634333572,59,18,273.png
274,20240820_161634367047,59,18,274.png
275,20240820_161634400551,59,11,275.png
276,20240820_161634434033,59,4,276.png
277,20240820_161634467483,59,0,277.png
278,20240820_161634501130,59,0,278.png
279,20240820_161634536083,59,0,279.png
280,20240820_161634569990,59,0,280.png
281,20240820_161634603664,59,0,281.png
282,20240820_161634636756,59,0,282.png
283,20240820_161634672369,59,0,283.png
284,20240820_161634705954,59,0,284.png
285,20240820_161634739984,59,1,285.png
286,20240820_161634773449,59,3,286.png
287,20240820_161634807944,59,5,287.png
288,20240820_161634840697,59,6,288.png
289,20240820_161634874389,59,8,289.png
290,20240820_161634908319,59,11,290.png
291,20240820_161634942037,59,11,291.png
292,20240820_161634976049,59,11,292.png
293,20240820_161635009048,59,11,293.png
294,20240820_161635044279,59,12,294.png
295,20240820_161635077108,59,12,295.png
296,20240820_161635110594,59,15,296.png
297,20240820_161635144236,59,17,297.png
298,20240820_161635179630,59,17,298.png
299,20240820_161635213170,59,17,299.png
300,20240820_161635246752,59,16,300.png
301,20240820_161635280205,59,16,301.png
302,20240820_161635313613,59,16,302.png
303,20240820_161635347648,59,16,303.png
304,20240820_161635381357,59,16,304.png
305,20240820_161635415547,59,16,305.png
306,20240820_161635449197,59,16,306.png
307,20240820_161635482790,59,16,307.png
308,20240820_161635516524,59,16,308.png
309,20240820_161635549713,59,14,309.png
310,20240820_161635582904,59,12,310.png
311,20240820_161635616718,59,9,311.png
312,20240820_161635650654,59,5,312.png
313,20240820_161635713732,59,5,313.png
314,20240820_161635747214,59,5,314.png
315,20240820_161635780694,59,5,315.png
316,20240820_161635814210,59,5,316.png
317,20240820_161635848081,59,5,317.png
318,20240820_161635881618,59,5,318.png
319,20240820_161635915065,59,3,319.png
320,20240820_161635948873,59,0,320.png
321,20240820_161635982555,59,0,321.png
322,20240820_161636016313,59,0,322.png
323,20240820_161636050074,59,0,323.png
324,20240820_161636083399,59,1,324.png
325,20240820_161636117126,59,4,325.png
326,20240820_161636151045,59,5,326.png
327,20240820_161636184151,59,8,327.png
328,20240820_161636217718,59,10,328.png
329,20240820_161636251409,59,12,329.png
330,20240820_161636299318,59,14,330.png
331,20240820_161636332664,59,14,331.png
332,20240820_161636366354,59,14,332.png
333,20240820_161636399974,59,14,333.png
334,20240820_161636436050,59,14,334.png
335,20240820_161636469719,59,14,335.png
336,20240820_161636502943,59,14,336.png
337,20240820_161636537302,59,12,337.png
338,20240820_161636570895,59,10,338.png
339,20240820_161636604245,59,9,339.png
340,20240820_161636637808,59,4,340.png
341,20240820_161636671367,59,3,341.png
342,20240820_161636705341,59,3,342.png
343,20240820_161636738894,59,3,343.png
344,20240820_161636772654,59,3,344.png
345,20240820_161636805980,59,3,345.png
346,20240820_161636839510,59,4,346.png
347,20240820_161636873135,59,4,347.png
348,20240820_161636906936,59,4,348.png
349,20240820_161636941164,59,4,349.png
350,20240820_161636974960,59,4,350.png
351,20240820_161637009111,59,3,351.png
352,20240820_161637043032,59,0,352.png
353,20240820_161637075774,59,0,353.png
354,20240820_161637109648,59,0,354.png
355,20240820_161637143676,59,0,355.png
356,20240820_161637179751,59,0,356.png
357,20240820_161637213232,59,0,357.png
358,20240820_161637246537,59,0,358.png
359,20240820_161637280289,59,2,359.png
360,20240820_161637313770,59,4,360.png
361,20240820_161637348051,59,5,361.png
362,20240820_161637381898,59,5,362.png
363,20240820_161637414841,59,6,363.png
364,20240820_161637448474,59,8,364.png
365,20240820_161637482188,59,10,365.png
366,20240820_161637515389,59,10,366.png
367,20240820_161637549082,59,10,367.png
368,20240820_161637582666,59,10,368.png
369,20240820_161637616520,59,10,369.png
370,20240820_161637649790,59,10,370.png
371,20240820_161637683247,59,12,371.png
372,20240820_161637716871,59,15,372.png
373,20240820_161637750893,59,15,373.png
374,20240820_161637786698,59,14,374.png
375,20240820_161637820247,59,13,375.png
376,20240820_161637854045,59,11,376.png
377,20240820_161637886554,59,9,377.png
378,20240820_161637921013,59,9,378.png
379,20240820_161637954614,59,9,379.png
380,20240820_161637987934,59,9,380.png
381,20240820_161638021634,59,9,381.png
382,20240820_161638055059,59,9,382.png
383,20240820_161638089216,59,9,383.png
384,20240820_161638122941,59,12,384.png
385,20240820_161638158015,59,15,385.png
386,20240820_161638190745,59,16,386.png
387,20240820_161638224200,59,16,387.png
388,20240820_161638257420,59,16,388.png
389,20240820_161638291073,59,15,389.png
390,20240820_161638325401,59,16,390.png
391,20240820_161638358979,59,15,391.png
392,20240820_161638392442,59,16,392.png
393,20240820_161638426130,59,16,393.png
394,20240820_161638460150,59,16,394.png
395,20240820_161638493154,59,16,395.png
396,20240820_161638526438,59,16,396.png
397,20240820_161638560051,59,16,397.png
398,20240820_161638593858,59,16,398.png
399,20240820_161638633522,59,16,399.png
400,20240820_161638667066,59,16,400.png
401,20240820_161638700517,59,16,401.png
402,20240820_161638734207,59,16,402.png
403,20240820_161638769493,59,16,403.png
404,20240820_161638802951,59,16,404.png
405,20240820_161638837187,59,17,405.png
406,20240820_161638870142,59,18,406.png
407,20240820_161638903942,59,18,407.png
408,20240820_161638938146,59,18,408.png
409,20240820_161638971272,59,18,409.png
410,20240820_161639004614,59,18,410.png
411,20240820_161639038971,59,18,411.png
412,20240820_161639071743,59,19,412.png
413,20240820_161639107112,59,22,413.png
414,20240820_161639139330,59,26,414.png
415,20240820_161639173116,59,27,415.png
416,20240820_161639207207,59,27,416.png
417,20240820_161639241437,59,27,417.png
418,20240820_161639290151,59,28,418.png
419,20240820_161639308021,59,30,419.png
420,20240820_161639341640,59,31,420.png
421,20240820_161639375657,59,33,421.png
422,20240820_161639408955,59,34,422.png
423,20240820_161639449261,59,49,423.png
424,20240820_161639482545,59,59,424.png
425,20240820_161639516353,59,61,425.png
426,20240820_161639549799,59,62,426.png
427,20240820_161639583109,59,62,427.png
428,20240820_161639619370,59,62,428.png
429,20240820_161639652994,59,62,429.png
430,20240820_161639686421,59,61,430.png
431,20240820_161639720378,59,61,431.png
432,20240820_161639753569,59,61,432.png
433,20240820_161639790570,59,61,433.png
434,20240820_161639824673,59,61,434.png
435,20240820_161639859018,59,60,435.png
436,20240820_161639891576,59,60,436.png
437,20240820_161639931645,59,60,437.png
438,20240820_161639965476,59,61,438.png
439,20240820_161639999306,59,61,439.png
440,20240820_161640033045,59,61,440.png
441,20240820_161640066269,59,61,441.png
442,20240820_161640099992,59,58,442.png
443,20240820_161640133429,59,39,443.png
444,20240820_161640166847,59,39,444.png
445,20240820_161640200391,59,39,445.png
446,20240820_161640234006,59,40,446.png
447,20240820_161640267999,59,41,447.png
448,20240820_161640301351,59,42,448.png
449,20240820_161640334863,59,49,449.png
450,20240820_161640368514,59,53,450.png
451,20240820_161640402365,59,53,451.png
452,20240820_161640436208,59,52,452.png
453,20240820_161640469827,59,52,453.png
454,20240820_161640503303,59,52,454.png
455,20240820_161640536730,59,59,455.png
456,20240820_161640570187,59,62,456.png
457,20240820_161640603602,59,62,457.png
458,20240820_161640637263,59,67,458.png
459,20240820_161640670864,59,71,459.png
460,20240820_161640704372,59,73,460.png
461,20240820_161640738467,59,73,461.png
462,20240820_161640772480,59,73,462.png
463,20240820_161640806329,59,73,463.png
464,20240820_161640839428,59,73,464.png
465,20240820_161640873602,59,72,465.png
466,20240820_161640907351,59,70,466.png
467,20240820_161640941285,59,69,467.png
468,20240820_161640974796,59,64,468.png
469,20240820_161641010717,59,55,469.png
470,20240820_161641044705,59,52,470.png
471,20240820_161641078153,59,49,471.png
472,20240820_161641111871,59,41,472.png
473,20240820_161641145470,59,41,473.png
474,20240820_161641179477,59,43,474.png
475,20240820_161641213097,59,44,475.png
476,20240820_161641246387,59,46,476.png
477,20240820_161641280594,59,45,477.png
478,20240820_161641313638,59,41,478.png
479,20240820_161641347651,59,38,479.png
480,20240820_161641381031,59,25,480.png
481,20240820_161641414536,59,16,481.png
482,20240820_161641448214,59,16,482.png
483,20240820_161641482457,59,16,483.png
484,20240820_161641516161,59,27,484.png
485,20240820_161641549382,59,32,485.png
486,20240820_161641583232,59,35,486.png
487,20240820_161641616780,59,41,487.png
488,20240820_161641650297,59,52,488.png
489,20240820_161641683874,59,58,489.png
490,20240820_161641717408,59,61,490.png
491,20240820_161641751290,59,65,491.png
492,20240820_161641790143,59,74,492.png
493,20240820_161641823693,59,83,493.png
494,20240820_161641857841,59,84,494.png
495,20240820_161641891722,59,84,495.png
496,20240820_161641924737,59,84,496.png
497,20240820_161641958827,59,82,497.png
498,20240820_161641992621,59,81,498.png
499,20240820_161642026404,59,75,499.png
500,20240820_161642059835,59,74,500.png
501,20240820_161642093382,59,74,501.png
502,20240820_161642127137,59,73,502.png
503,20240820_161642161926,59,73,503.png
504,20240820_161642195559,59,70,504.png
505,20240820_161642231535,59,67,505.png
506,20240820_161642265025,59,67,506.png
507,20240820_161642298364,59,67,507.png
508,20240820_161642332024,59,67,508.png
509,20240820_161642365818,59,59,509.png
510,20240820_161642399151,59,8,510.png
511,20240820_161642433547,59,0,511.png
512,20240820_161642466684,59,0,512.png
513,20240820_161642500161,59,0,513.png
514,20240820_161642533543,59,0,514.png
515,20240820_161642567097,59,0,515.png
516,20240820_161642600660,59,0,516.png
517,20240820_161642634488,59,4,517.png
518,20240820_161642668624,59,24,518.png
519,20240820_161642701956,59,32,519.png
520,20240820_161642735964,59,35,520.png
521,20240820_161642769228,59,38,521.png
522,20240820_161642805389,59,41,522.png
523,20240820_161642838718,59,48,523.png
524,20240820_161642872286,59,49,524.png
525,20240820_161642905815,59,48,525.png
526,20240820_161642939312,59,44,526.png
527,20240820_161642972786,59,42,527.png
528,20240820_161643006245,59,39,528.png
529,20240820_161643040762,59,29,529.png
530,20240820_161643074838,59,25,530.png
531,20240820_161643112663,59,24,531.png
532,20240820_161643148002,59,24,532.png
533,20240820_161643181178,59,24,533.png
534,20240820_161643215469,59,23,534.png
535,20240820_161643248528,59,23,535.png
536,20240820_161643287117,59,23,536.png
537,20240820_161643321106,59,23,537.png
538,20240820_161643354142,59,22,538.png
539,20240820_161643387581,59,9,539.png
540,20240820_161643420990,59,0,540.png
541,20240820_161643454478,59,0,541.png
542,20240820_161643488300,59,0,542.png
543,20240820_161643521968,59,0,543.png
544,20240820_161643555495,59,0,544.png
545,20240820_161643589346,59,0,545.png
546,20240820_161643622605,59,0,546.png
547,20240820_161643664114,59,0,547.png
548,20240820_161643697866,59,0,548.png
549,20240820_161643731566,59,0,549.png
550,20240820_161643765018,59,0,550.png
551,20240820_161643798430,59,0,551.png
552,20240820_161643831958,59,0,552.png
553,20240820_161643865627,59,0,553.png
554,20240820_161643899473,59,0,554.png
555,20240820_161643933004,59,0,555.png
556,20240820_161643969496,59,0,556.png
557,20240820_161644002977,59,0,557.png
558,20240820_161644036638,59,0,558.png
559,20240820_161644070366,59,0,559.png
560,20240820_161644103726,59,0,560.png
561,20240820_161644137168,59,0,561.png
562,20240820_161644170835,59,0,562.png
563,20240820_161644204317,59,0,563.png
564,20240820_161644238022,59,0,564.png
565,20240820_161644274369,59,0,565.png
566,20240820_161644308261,59,0,566.png
567,20240820_161644341403,59,0,567.png
568,20240820_161644374929,59,0,568.png
569,20240820_161644410086,59,0,569.png
570,20240820_161644443925,59,0,570.png
571,20240820_161644477635,59,0,571.png
572,20240820_161644511661,59,0,572.png
573,20240820_161644545148,59,0,573.png
574,20240820_161644580641,59,0,574.png
575,20240820_161644613772,59,-19,575.png
576,20240820_161644647881,59,-43,576.png
577,20240820_161644688746,59,-54,577.png
578,20240820_161644722342,59,-67,578.png
579,20240820_161644756729,59,-67,579.png
580,20240820_161644789575,59,-67,580.png
581,20240820_161644832326,59,-67,581.png
582,20240820_161644865703,59,-67,582.png
583,20240820_161644899513,59,-67,583.png
584,20240820_161644933126,59,-65,584.png
585,20240820_161644967250,59,-45,585.png
586,20240820_161645000059,59,-27,586.png
587,20240820_161645033833,59,-20,587.png
588,20240820_161645067521,59,0,588.png
589,20240820_161645100907,59,0,589.png
590,20240820_161645136474,59,0,590.png
591,20240820_161645168891,59,0,591.png
592,20240820_161645202227,59,0,592.png
593,20240820_161645236488,59,0,593.png
594,20240820_161645269609,59,0,594.png
595,20240820_161645303322,59,0,595.png
596,20240820_161645336869,59,-7,596.png
597,20240820_161645370781,59,-28,597.png
598,20240820_161645404124,59,-39,598.png
599,20240820_161645438269,59,-45,599.png
600,20240820_161645471465,59,-49,600.png
601,20240820_161645504578,59,-55,601.png
602,20240820_161645538342,59,-57,602.png
603,20240820_161645572466,59,-58,603.png
604,20240820_161645606213,59,-58,604.png
605,20240820_161645639547,59,-58,605.png
606,20240820_161645672715,59,-57,606.png
607,20240820_161645706190,59,-57,607.png
608,20240820_161645739648,59,-57,608.png
609,20240820_161645773612,59,-51,609.png
610,20240820_161645832073,59,-46,610.png
611,20240820_161645844043,59,-44,611.png
612,20240820_161645874067,59,-44,612.png
613,20240820_161645907854,59,-44,613.png
614,20240820_161645941498,59,-45,614.png
615,20240820_161645974892,59,-45,615.png
616,20240820_161646008310,59,-37,616.png
617,20240820_161646041801,59,-35,617.png
618,20240820_161646075241,59,-36,618.png
619,20240820_161646108912,59,-37,619.png
620,20240820_161646142996,59,-36,620.png
621,20240820_161646176273,59,-31,621.png
622,20240820_161646210223,59,0,622.png
623,20240820_161646243799,59,0,623.png
624,20240820_161646285599,59,0,624.png
625,20240820_161646319245,59,0,625.png
626,20240820_161646352607,59,0,626.png
627,20240820_161646385948,59,0,627.png
628,20240820_161646422979,59,0,628.png
629,20240820_161646456739,59,0,629.png
630,20240820_161646489918,59,0,630.png
631,20240820_161646523232,59,0,631.png
632,20240820_161646557655,59,0,632.png
633,20240820_161646591174,59,0,633.png
634,20240820_161646624757,59,0,634.png
635,20240820_161646658269,59,0,635.png
636,20240820_161646692072,59,-1,636.png
637,20240820_161646725378,59,-9,637.png
638,20240820_161646759107,59,-11,638.png
639,20240820_161646792841,59,-19,639.png
640,20240820_161646829154,59,-25,640.png
641,20240820_161646862665,59,-24,641.png
642,20240820_161646896556,59,-23,642.png
643,20240820_161646930064,59,-23,643.png
644,20240820_161646964270,59,-23,644.png
645,20240820_161647003127,59,-21,645.png
646,20240820_161647037130,59,0,646.png
647,20240820_161647070586,59,0,647.png
648,20240820_161647103994,59,0,648.png
649,20240820_161647138098,59,0,649.png
650,20240820_161647172203,59,0,650.png
651,20240820_161647204695,59,0,651.png
652,20240820_161647238273,59,-2,652.png
653,20240820_161647272032,59,-16,653.png
654,20240820_161647305489,59,-45,654.png
655,20240820_161647339442,59,-54,655.png
656,20240820_161647373037,59,-55,656.png
657,20240820_161647406394,59,-50,657.png
658,20240820_161647440321,59,-39,658.png
659,20240820_161647473856,59,-34,659.png
660,20240820_161647508194,59,0,660.png
661,20240820_161647542478,59,0,661.png
662,20240820_161647574718,59,0,662.png
663,20240820_161647607898,59,0,663.png
664,20240820_161647641795,59,0,664.png
665,20240820_161647675404,59,0,665.png
666,20240820_161647709097,59,0,666.png
667,20240820_161647742650,59,0,667.png
668,20240820_161647776106,59,0,668.png
669,20240820_161647811278,59,0,669.png
670,20240820_161647844638,59,0,670.png
671,20240820_161647878178,59,0,671.png
672,20240820_161647911620,59,0,672.png
673,20240820_161647946226,59,6,673.png
674,20240820_161647980464,59,96,674.png
675,20240820_161648014204,59,99,675.png
676,20240820_161648047882,59,99,676.png
677,20240820_161648082911,59,99,677.png
678,20240820_161648116394,59,99,678.png
679,20240820_161648150018,59,99,679.png
680,20240820_161648184043,59,99,680.png
681,20240820_161648217661,59,99,681.png
682,20240820_161648251084,59,99,682.png
683,20240820_161648285886,59,99,683.png
684,20240820_161648319828,59,99,684.png
685,20240820_161648353045,59,99,685.png
686,20240820_161648386989,59,99,686.png
687,20240820_161648420387,59,99,687.png
688,20240820_161648453879,59,88,688.png
689,20240820_161648487454,59,38,689.png
690,20240820_161648520899,59,0,690.png
691,20240820_161648554593,59,0,691.png
692,20240820_161648589306,59,0,692.png
693,20240820_161648623247,59,0,693.png
694,20240820_161648657026,59,0,694.png
695,20240820_161648690722,59,3,695.png
696,20240820_161648728830,59,43,696.png
697,20240820_161648762320,59,99,697.png
698,20240820_161648795704,59,99,698.png
699,20240820_161648829725,59,99,699.png
700,20240820_161648862960,59,99,700.png
701,20240820_161648896707,59,99,701.png
702,20240820_161648929875,59,99,702.png
703,20240820_161648963603,59,99,703.png
704,20240820_161649004372,59,99,704.png
705,20240820_161649042193,59,99,705.png
706,20240820_161649076017,59,99,706.png
707,20240820_161649110387,59,99,707.png
708,20240820_161649144596,59,99,708.png
709,20240820_161649178892,59,71,709.png
710,20240820_161649212116,59,67,710.png
711,20240820_161649245589,59,67,711.png
712,20240820_161649279269,59,74,712.png
713,20240820_161649312554,59,78,713.png
714,20240820_161649347584,59,78,714.png
715,20240820_161649381379,59,80,715.png
716,20240820_161649415022,59,94,716.png
717,20240820_161649449037,59,99,717.png
718,20240820_161649482539,59,99,718.png
719,20240820_161649515985,59,99,719.png
720,20240820_161649549480,59,99,720.png
721,20240820_161649583234,59,99,721.png
722,20240820_161649617322,59,99,722.png
723,20240820_161649650658,59,99,723.png
724,20240820_161649684284,59,99,724.png
725,20240820_161649718205,59,99,725.png
726,20240820_161649751629,59,99,726.png
727,20240820_161649785197,59,99,727.png
728,20240820_161649818865,59,88,728.png
729,20240820_161649852825,59,42,729.png
