framecount,timestamp,speed,angle,dir
131,20240813_175953647082,0,-100,131.png
132,20240813_175953713471,0,-100,132.png
133,20240813_175953779689,0,-100,133.png
134,20240813_175953845914,59,-100,134.png
135,20240813_175953912866,59,-100,135.png
136,20240813_175953978407,59,-100,136.png
137,20240813_175954044745,59,-86,137.png
138,20240813_175954111128,59,-6,138.png
139,20240813_175954177451,59,-38,139.png
140,20240813_175954244488,59,-100,140.png
141,20240813_175954310099,0,-100,141.png
142,20240813_175954376465,0,-100,142.png
143,20240813_175954442814,0,-100,143.png
144,20240813_175954509189,0,-100,144.png
145,20240813_175954575463,0,-100,145.png
146,20240813_175954641890,0,-100,146.png
147,20240813_175954708197,0,-36,147.png
148,20240813_175954774399,0,99,148.png
149,20240813_175954840689,0,99,149.png
150,20240813_175954907019,0,99,150.png
151,20240813_175954973330,0,99,151.png
152,20240813_175955039643,0,99,152.png
153,20240813_175955106058,0,99,153.png
154,20240813_175955173125,0,99,154.png
155,20240813_175955238615,0,-6,155.png
156,20240813_175955305169,0,-100,156.png
157,20240813_175955371419,0,-100,157.png
158,20240813_175955438394,0,-100,158.png
159,20240813_175955504003,0,-100,159.png
160,20240813_175955570277,0,99,160.png
161,20240813_175955636714,0,99,161.png
162,20240813_175955703059,0,99,162.png
163,20240813_175955769503,0,99,163.png
164,20240813_175955835826,0,99,164.png
165,20240813_175955902906,0,99,165.png
166,20240813_175955968994,0,99,166.png
167,20240813_175956035493,24,99,167.png
168,20240813_175956101421,59,99,168.png
169,20240813_175956167558,59,99,169.png
170,20240813_175956233802,59,99,170.png
171,20240813_175956300214,59,99,171.png
172,20240813_175956366891,59,99,172.png
173,20240813_175956433060,0,66,173.png
174,20240813_175956499416,0,2,174.png
175,20240813_175956565873,0,4,175.png
176,20240813_175956632354,0,3,176.png
177,20240813_175956698545,0,4,177.png
178,20240813_175956764818,0,87,178.png
179,20240813_175956831535,0,99,179.png
180,20240813_175956897992,0,99,180.png
181,20240813_175956963980,0,61,181.png
182,20240813_175957030419,0,7,182.png
183,20240813_175957096745,0,7,183.png
184,20240813_175957163169,0,7,184.png
185,20240813_175957229620,0,6,185.png
186,20240813_175957295872,0,6,186.png
187,20240813_175957362191,0,13,187.png
188,20240813_175957428535,0,24,188.png
189,20240813_175957494882,0,23,189.png
190,20240813_175957561417,0,13,190.png
191,20240813_175957627596,0,9,191.png
192,20240813_175957693898,0,9,192.png
193,20240813_175957760314,0,11,193.png
194,20240813_175957826570,0,31,194.png
195,20240813_175957892971,0,30,195.png
196,20240813_175957959272,0,-7,196.png
197,20240813_175958025615,0,-8,197.png
198,20240813_175958091990,0,-8,198.png
199,20240813_175958158398,21,-8,199.png
200,20240813_175958224730,40,-8,200.png
201,20240813_175958291141,39,-8,201.png
202,20240813_175958357369,49,-9,202.png
203,20240813_175958423852,57,-17,203.png
204,20240813_175958490281,57,-17,204.png
205,20240813_175958556633,57,-15,205.png
206,20240813_175958622983,59,-15,206.png
207,20240813_175958689373,59,-22,207.png
208,20240813_175958755770,59,-31,208.png
209,20240813_175958822349,59,-79,209.png
210,20240813_175958888602,59,-100,210.png
211,20240813_175958955081,59,-100,211.png
212,20240813_175959021840,59,-100,212.png
213,20240813_175959087844,59,-100,213.png
214,20240813_175959154341,59,-100,214.png
215,20240813_175959220865,59,-100,215.png
216,20240813_175959287232,59,-98,216.png
217,20240813_175959353695,59,-79,217.png
218,20240813_175959421235,59,-60,218.png
219,20240813_175959487293,59,-59,219.png
220,20240813_175959553766,59,-59,220.png
221,20240813_175959620039,59,-31,221.png
222,20240813_175959686000,59,-31,222.png
223,20240813_175959752186,59,-34,223.png
224,20240813_175959818675,59,-50,224.png
225,20240813_175959885259,59,-48,225.png
226,20240813_175959951755,59,-25,226.png
227,20240813_180000018081,59,-24,227.png
228,20240813_180000084194,59,24,228.png
229,20240813_180000150682,59,30,229.png
230,20240813_180000217068,59,67,230.png
231,20240813_180000283375,59,99,231.png
232,20240813_180000349704,59,99,232.png
233,20240813_180000416259,59,99,233.png
234,20240813_180000482531,59,92,234.png
235,20240813_180000548858,59,-15,235.png
236,20240813_180000615285,59,-22,236.png
237,20240813_180000681611,59,-38,237.png
238,20240813_180000747902,59,-87,238.png
239,20240813_180000814226,59,-100,239.png
240,20240813_180000880499,59,-100,240.png
241,20240813_180000947018,59,-100,241.png
242,20240813_180001013174,59,-99,242.png
243,20240813_180001079452,59,-68,243.png
244,20240813_180001145894,59,-60,244.png
245,20240813_180001212287,59,-15,245.png
246,20240813_180001278762,59,12,246.png
247,20240813_180001344987,59,13,247.png
248,20240813_180001411321,59,45,248.png
249,20240813_180001477619,59,54,249.png
250,20240813_180001544231,59,54,250.png
251,20240813_180001610659,59,54,251.png
252,20240813_180001677011,59,-40,252.png
253,20240813_180001743246,59,-100,253.png
254,20240813_180001809704,59,-100,254.png
255,20240813_180001875919,59,-100,255.png
256,20240813_180001943100,59,-100,256.png
257,20240813_180002008936,59,-100,257.png
258,20240813_180002075333,59,-100,258.png
259,20240813_180002141747,59,-100,259.png
260,20240813_180002208176,59,-100,260.png
261,20240813_180002274536,59,-100,261.png
262,20240813_180002340907,59,-100,262.png
263,20240813_180002407302,59,-100,263.png
264,20240813_180002473669,59,-100,264.png
265,20240813_180002540090,59,-17,265.png
266,20240813_180002609236,59,93,266.png
267,20240813_180002675600,59,93,267.png
268,20240813_180002741980,59,99,268.png
269,20240813_180002808294,59,99,269.png
270,20240813_180002875349,59,99,270.png
271,20240813_180002941627,59,99,271.png
272,20240813_180003008041,59,99,272.png
273,20240813_180003074470,59,99,273.png
274,20240813_180003140302,59,99,274.png
275,20240813_180003206675,59,37,275.png
276,20240813_180003272939,59,-71,276.png
277,20240813_180003339273,59,-100,277.png
278,20240813_180003405779,59,-100,278.png
279,20240813_180003472213,59,-100,279.png
280,20240813_180003538479,59,-94,280.png
281,20240813_180003604921,59,-5,281.png
282,20240813_180003671156,59,0,282.png
283,20240813_180003737563,59,0,283.png
284,20240813_180003803738,59,0,284.png
285,20240813_180003870092,59,0,285.png
286,20240813_180003937293,59,3,286.png
287,20240813_180004002972,59,3,287.png
288,20240813_180004069678,59,-15,288.png
289,20240813_180004136248,59,-79,289.png
290,20240813_180004202794,59,-78,290.png
291,20240813_180004269054,59,-78,291.png
292,20240813_180004335384,59,-78,292.png
293,20240813_180004401637,59,-71,293.png
294,20240813_180004468135,59,64,294.png
295,20240813_180004534682,59,83,295.png
296,20240813_180004600918,59,99,296.png
297,20240813_180004667281,59,99,297.png
298,20240813_180004733476,59,91,298.png
299,20240813_180004800554,59,92,299.png
300,20240813_180004866937,59,91,300.png
301,20240813_180004932587,59,-22,301.png
302,20240813_180004999048,59,-100,302.png
303,20240813_180005065189,59,-100,303.png
304,20240813_180005131545,59,-100,304.png
305,20240813_180005198054,59,-100,305.png
306,20240813_180005264418,59,-100,306.png
307,20240813_180005330878,59,-100,307.png
308,20240813_180005397423,59,-100,308.png
309,20240813_180005463870,59,-100,309.png
310,20240813_180005530166,59,-100,310.png
311,20240813_180005596410,59,-100,311.png
312,20240813_180005662761,59,-100,312.png
313,20240813_180005729179,59,-100,313.png
314,20240813_180005796377,59,-100,314.png
315,20240813_180005862157,59,-100,315.png
316,20240813_180005928498,59,-100,316.png
317,20240813_180005995102,59,-100,317.png
318,20240813_180006061422,59,-100,318.png
319,20240813_180006128081,59,-100,319.png
320,20240813_180006194462,59,-100,320.png
321,20240813_180006260641,59,-100,321.png
322,20240813_180006327959,59,-100,322.png
323,20240813_180006393528,59,-100,323.png
324,20240813_180006459838,59,-99,324.png
325,20240813_180006526217,59,-50,325.png
326,20240813_180006592547,59,-48,326.png
327,20240813_180006658866,59,-36,327.png
328,20240813_180006725295,59,-37,328.png
329,20240813_180006791888,59,-89,329.png
330,20240813_180006858200,59,-14,330.png
331,20240813_180006925217,59,99,331.png
332,20240813_180006991327,59,99,332.png
333,20240813_180007057054,59,99,333.png
334,20240813_180007123461,59,99,334.png
335,20240813_180007189790,59,99,335.png
336,20240813_180007256158,59,99,336.png
337,20240813_180007322690,59,-34,337.png
338,20240813_180007388976,59,-98,338.png
339,20240813_180007455502,59,-96,339.png
340,20240813_180007522687,59,-89,340.png
341,20240813_180007588169,59,-87,341.png
342,20240813_180007654617,59,-48,342.png
343,20240813_180007720804,59,-42,343.png
344,20240813_180007787159,59,-31,344.png
345,20240813_180007853420,59,21,345.png
346,20240813_180007919821,59,23,346.png
347,20240813_180007986135,59,23,347.png
348,20240813_180008052529,59,20,348.png
349,20240813_180008119044,59,20,349.png
350,20240813_180008185591,59,20,350.png
351,20240813_180008251618,59,14,351.png
352,20240813_180008318079,59,14,352.png
353,20240813_180008384328,59,5,353.png
354,20240813_180008450791,59,2,354.png
355,20240813_180008516972,59,0,355.png
356,20240813_180008583307,59,-1,356.png
357,20240813_180008649947,59,-27,357.png
358,20240813_180008716223,59,-67,358.png
359,20240813_180008782670,59,-71,359.png
360,20240813_180008848957,59,-71,360.png
361,20240813_180008915293,59,-71,361.png
362,20240813_180008981555,59,-70,362.png
363,20240813_180009047813,59,-65,363.png
364,20240813_180009114187,59,-65,364.png
365,20240813_180009180947,59,-65,365.png
366,20240813_180009247122,59,-59,366.png
367,20240813_180009313404,59,-50,367.png
368,20240813_180009379890,59,-50,368.png
369,20240813_180009446939,59,-50,369.png
370,20240813_180009513181,59,-50,370.png
371,20240813_180009579490,59,-50,371.png
372,20240813_180009645825,59,-50,372.png
373,20240813_180009712056,59,-50,373.png
374,20240813_180009778173,59,-50,374.png
375,20240813_180009844418,59,-50,375.png
376,20240813_180009910594,59,-50,376.png
377,20240813_180009977025,59,-46,377.png
378,20240813_180010043291,59,-27,378.png
379,20240813_180010109673,59,-15,379.png
380,20240813_180010175996,59,-11,380.png
381,20240813_180010242251,59,71,381.png
382,20240813_180010308658,59,72,382.png
383,20240813_180010375096,59,39,383.png
384,20240813_180010441981,59,2,384.png
385,20240813_180010507953,59,2,385.png
386,20240813_180010574860,59,2,386.png
387,20240813_180010640610,59,2,387.png
388,20240813_180010706990,59,2,388.png
389,20240813_180010773300,59,2,389.png
390,20240813_180010839588,59,2,390.png
391,20240813_180010905954,59,-11,391.png
392,20240813_180010972375,59,-43,392.png
393,20240813_180011038735,59,-43,393.png
394,20240813_180011105090,59,-43,394.png
395,20240813_180011171406,59,-43,395.png
396,20240813_180011237793,59,-43,396.png
397,20240813_180011304322,59,-37,397.png
398,20240813_180011371826,59,-38,398.png
399,20240813_180011438072,59,-30,399.png
400,20240813_180011504493,59,-16,400.png
401,20240813_180011571383,59,-10,401.png
402,20240813_180011637159,59,11,402.png
403,20240813_180011704004,59,11,403.png
404,20240813_180011770377,59,11,404.png
405,20240813_180011836748,59,45,405.png
406,20240813_180011903146,59,53,406.png
407,20240813_180011969596,59,54,407.png
408,20240813_180012035153,59,54,408.png
409,20240813_180012101511,59,54,409.png
410,20240813_180012167857,59,54,410.png
411,20240813_180012234404,59,43,411.png
412,20240813_180012300689,59,23,412.png
413,20240813_180012366981,59,24,413.png
414,20240813_180012433463,59,38,414.png
415,20240813_180012499838,59,42,415.png
416,20240813_180012566155,59,52,416.png
417,20240813_180012632583,59,67,417.png
418,20240813_180012698766,59,70,418.png
419,20240813_180012765137,59,69,419.png
420,20240813_180012831536,59,61,420.png
421,20240813_180012898272,59,27,421.png
422,20240813_180012964268,59,10,422.png
423,20240813_180013030900,59,9,423.png
424,20240813_180013097272,59,9,424.png
425,20240813_180013163366,59,9,425.png
426,20240813_180013229733,59,14,426.png
427,20240813_180013296013,59,16,427.png
428,20240813_180013362412,59,16,428.png
429,20240813_180013428669,59,16,429.png
430,20240813_180013494937,59,16,430.png
431,20240813_180013561363,59,2,431.png
432,20240813_180013628002,59,2,432.png
433,20240813_180013694337,59,2,433.png
434,20240813_180013760617,59,2,434.png
435,20240813_180013826821,59,2,435.png
436,20240813_180013893058,59,2,436.png
437,20240813_180013959417,59,2,437.png
438,20240813_180014025754,59,2,438.png
439,20240813_180014092081,59,2,439.png
440,20240813_180014158427,59,2,440.png
441,20240813_180014224736,59,0,441.png
442,20240813_180014290981,59,0,442.png
443,20240813_180014357303,59,-17,443.png
444,20240813_180014423576,59,-21,444.png
445,20240813_180014489989,59,-21,445.png
446,20240813_180014556490,59,-21,446.png
447,20240813_180014622553,59,-22,447.png
448,20240813_180014688884,59,-22,448.png
449,20240813_180014755246,59,-22,449.png
450,20240813_180014822343,59,-22,450.png
451,20240813_180014888439,59,-22,451.png
452,20240813_180014954792,59,-22,452.png
453,20240813_180015020710,59,-22,453.png
454,20240813_180015086907,59,-40,454.png
455,20240813_180015153245,59,-47,455.png
456,20240813_180015219820,59,-47,456.png
457,20240813_180015286472,59,-47,457.png
458,20240813_180015352722,59,-47,458.png
459,20240813_180015419000,59,-47,459.png
460,20240813_180015485294,59,-47,460.png
461,20240813_180015551674,59,-47,461.png
462,20240813_180015618556,59,-46,462.png
463,20240813_180015684232,59,-35,463.png
464,20240813_180015751155,59,-35,464.png
465,20240813_180015817560,59,-35,465.png
466,20240813_180015883910,59,-35,466.png
467,20240813_180015950213,59,-35,467.png
468,20240813_180016016031,59,-35,468.png
469,20240813_180016082275,59,-23,469.png
470,20240813_180016149054,59,-16,470.png
471,20240813_180016214946,59,-17,471.png
472,20240813_180016281496,59,-17,472.png
473,20240813_180016347836,59,-17,473.png
474,20240813_180016414635,59,-17,474.png
475,20240813_180016480921,59,-17,475.png
476,20240813_180016547278,59,-17,476.png
477,20240813_180016613198,59,-18,477.png
478,20240813_180016679497,59,-35,478.png
479,20240813_180016745738,59,-96,479.png
480,20240813_180016811930,59,-100,480.png
481,20240813_180016878425,53,-100,481.png
482,20240813_180016944752,0,-100,482.png
483,20240813_180017011105,0,-100,483.png
484,20240813_180017077357,0,-100,484.png
485,20240813_180017143770,0,-100,485.png
486,20240813_180017210109,0,-100,486.png
487,20240813_180017276489,0,-100,487.png
488,20240813_180017342698,0,-100,488.png
489,20240813_180017409042,0,-100,489.png
490,20240813_180017475372,0,-100,490.png
491,20240813_180017541698,0,-100,491.png
492,20240813_180017608051,0,-100,492.png
493,20240813_180017674480,0,-100,493.png
494,20240813_180017740940,0,-100,494.png
495,20240813_180017807105,0,-100,495.png
496,20240813_180017873385,0,-100,496.png
497,20240813_180017939734,0,-100,497.png
498,20240813_180018006147,0,-100,498.png
499,20240813_180018072377,0,-100,499.png
500,20240813_180018138657,0,-100,500.png
501,20240813_180018205013,0,-100,501.png
502,20240813_180018271538,0,-100,502.png
503,20240813_180018337731,0,-100,503.png
504,20240813_180018404329,0,-100,504.png
505,20240813_180018470343,0,-100,505.png
506,20240813_180018536665,0,-100,506.png
507,20240813_180018603169,0,-100,507.png
508,20240813_180018669506,0,-100,508.png
509,20240813_180018735740,0,-100,509.png
510,20240813_180018802045,0,-100,510.png
511,20240813_180018868538,0,-100,511.png
512,20240813_180018934755,0,-100,512.png
513,20240813_180019001076,0,-100,513.png
514,20240813_180019067460,0,-100,514.png
515,20240813_180019133850,0,-100,515.png
516,20240813_180019200048,0,-100,516.png
